Ori_x,Ori_y,Ori_z,Ori_w,Pos_x,Pos_y,Pos_z,Obj_Pos_x,Obj_Pos_y,Obj_Pos_z,Label
0.707658,-0.706414,-0.010373,-0.009557,0.003262,-0.408339,0.835307,0.002751,-0.406171,0.675691,1.0
0.707434,-0.706779,0.000889,0.000627,0.012304,-0.345995,0.863196,3.5e-05,-0.397621,0.674314,1.0
0.724103,-0.689659,0.004276,-0.005207,0.04534,-0.360095,0.794365,-0.003912,-0.365834,0.673617,1.0
0.747496,-0.663913,0.021168,0.004644,-0.005496,-0.363558,0.794565,0.001417,-0.394258,0.673224,1.0
-0.701438,0.708585,0.071114,0.028896,-0.049748,-0.436022,0.793009,-0.004502,-0.396635,0.667699,1.0
-0.706372,0.707839,0.000495,0.001541,-0.019961,-0.394654,0.848548,0.000364,-0.399247,0.67432,1.0
-0.692045,0.717974,-0.018824,-0.072339,0.021027,-0.383019,0.772285,-9.6e-05,-0.405299,0.663046,1.0
-0.643342,0.764829,0.014411,0.030664,-0.008539,-0.397955,0.802764,0.00435,-0.398856,0.666258,1.0
0.703991,-0.688433,-0.089426,-0.149869,-0.036376,-0.448938,0.735547,-0.000477,-0.393744,0.631377,1.0
-0.705728,0.707986,0.024063,0.011215,-0.006468,-0.395923,0.780251,-0.000662,-0.392763,0.665768,1.0
0.720496,-0.693345,-0.010881,-0.006256,-0.010308,-0.391087,0.819924,0.000721,-0.396744,0.672908,1.0
-0.705882,0.708004,0.015171,0.015191,0.013092,-0.439634,0.843197,0.000165,-0.401184,0.674101,1.0
-0.696075,0.717946,0.005729,0.000627,0.025111,-0.381429,0.80703,0.000329,-0.400487,0.674696,1.0
-0.702696,0.710609,0.026151,0.023836,0.056905,-0.43737,0.807248,0.000852,-0.4021,0.671204,1.0
-0.705301,0.708905,0.001797,-0.000326,0.016124,-0.379595,0.833433,0.001245,-0.398406,0.674597,1.0
-0.703698,0.710324,0.014456,0.006354,0.017998,-0.387496,0.806767,-6.3e-05,-0.399459,0.674154,1.0
-0.706604,0.707469,0.009996,0.009925,-0.029112,-0.404728,0.829081,0.000533,-0.40704,0.676169,1.0
0.726623,-0.686942,-0.010364,-0.004724,0.0638,-0.406346,0.82928,0.003047,-0.42501,0.690549,0.0
0.707597,-0.706574,-0.005657,-0.005208,-0.05947,-0.432572,0.884813,-0.018266,-0.406391,0.681225,0.0
-0.678207,0.734374,-0.017815,0.020305,0.032798,-0.429619,0.694494,0.063805,-0.084021,0.674989,0.0
-0.683943,0.72929,0.011287,0.015204,0.007182,-0.388649,0.796353,0.003027,-0.399868,0.672199,1.0
-0.706319,0.707877,0.002938,0.003736,0.006804,-0.396351,0.887105,0.000187,-0.398925,0.67401,1.0
-0.694732,0.718768,0.015754,0.021717,0.005094,-0.39329,0.796647,0.002926,-0.399338,0.671153,1.0
-0.706409,0.707687,0.008147,0.009939,0.049324,-0.411889,0.845662,0.000303,-0.405692,0.674583,1.0
-0.681009,0.715065,-0.157594,-0.008526,-0.013176,-0.365046,0.732657,0.017824,-0.400461,0.640515,0.0
0.710563,-0.703611,-0.005021,-0.002445,0.018793,-0.367743,0.793653,-0.000241,-0.399766,0.674113,1.0
0.708769,-0.70504,-0.014775,-0.018619,-0.006641,-0.439034,0.822401,-0.000146,-0.401066,0.672109,1.0
0.760148,-0.6496,0.000183,0.013921,-0.014351,-0.364534,0.772514,0.002889,-0.399854,0.654757,1.0
-0.705187,0.708959,0.001649,0.009299,-0.02984,-0.383853,0.820633,-0.00158,-0.397161,0.673839,1.0
0.724628,-0.68912,-0.003047,0.004319,-0.016892,-0.34966,0.793025,0.002314,-0.397907,0.672491,1.0
0.707219,-0.705253,-0.034805,-0.035325,0.044011,-0.428824,0.78969,0.001639,-0.403264,0.66843,1.0
-0.681533,0.731493,0.009581,0.018398,-0.011771,-0.370463,0.823924,0.00231,-0.395376,0.673136,1.0
0.707773,-0.706379,-0.006135,-0.00699,-0.025332,-0.437293,0.877186,0.00013,-0.39502,0.678657,0.0
-0.706612,0.707371,0.013413,0.012065,-0.028094,-0.415339,0.845371,0.000498,-0.404045,0.67477,1.0
-0.698656,0.715424,-0.002618,0.006389,-0.016533,-0.375815,0.809492,0.000795,-0.399154,0.673895,1.0
-0.706939,0.707264,-0.001682,0.003454,0.001114,-0.423733,0.783355,0.000129,-0.396936,0.664624,1.0
-0.704038,0.710128,0.006755,0.001749,0.002461,-0.370891,0.918254,3.7e-05,-0.400137,0.67495,0.0
0.707362,-0.706806,-0.006326,-0.004875,-0.022454,-0.424872,0.888327,-0.008477,-0.397924,0.684471,0.0
-0.698819,0.708995,0.092705,0.01956,0.044534,-0.434966,0.762766,0.00116,-0.390798,0.664877,1.0
0.79054,-0.609014,0.061557,0.018961,0.030245,-0.382338,0.787689,0.002936,-0.392278,0.673734,0.0
0.709997,-0.703864,-0.017886,-0.012604,0.026971,-0.393795,0.812872,-0.000154,-0.398338,0.673153,1.0
-0.70598,0.708217,0.003738,0.002754,0.084799,-0.378865,0.858798,0.042262,-0.398584,0.692294,1.0
-0.706948,0.707136,0.010262,0.00885,-0.034407,-0.40719,0.837901,0.000606,-0.404463,0.675513,1.0
-0.705055,0.708928,0.013998,0.011089,0.008538,-0.406856,0.878656,0.001139,-0.396124,0.673356,1.0
-0.698278,0.715785,0.004953,0.006004,-0.026212,-0.388624,0.80286,9e-05,-0.399592,0.672857,1.0
-0.705945,0.708266,0.001248,0.000195,0.047472,-0.357384,0.873868,0.000335,-0.400227,0.675008,1.0
0.709262,-0.704943,-1.7e-05,0.0017,-0.036526,-0.378217,0.789324,-0.000105,-0.400909,0.672482,1.0
0.721199,-0.692157,0.020341,0.01941,0.081531,-0.396437,0.767397,0.002459,-0.404777,0.667025,1.0
-0.702352,0.709821,-0.049419,-0.020337,-0.001582,-0.381101,0.729936,0.006759,-0.406952,0.617852,0.0
-0.705911,0.708292,-0.003062,0.001565,0.018825,-0.353835,0.833605,0.007778,-0.377192,0.686881,1.0
-0.70247,0.710979,0.026906,0.017916,-0.00535,-0.414583,0.828534,-0.000121,-0.405529,0.670762,1.0
-0.701535,0.712549,0.007422,0.008187,-0.011884,-0.420555,0.780037,-5e-05,-0.390562,0.665811,1.0
-0.704303,0.708667,0.028904,0.03021,0.013775,-0.441502,0.786794,0.001037,-0.397993,0.66935,1.0
0.719747,-0.69421,-0.004283,-0.004396,0.086891,-0.408805,0.778164,0.004681,-0.394413,0.670981,1.0
0.707288,-0.706805,-0.002683,0.012762,0.050795,-0.355264,0.787093,-0.000909,-0.401317,0.669626,1.0
-0.68725,0.725842,0.01766,0.023006,-0.024963,-0.396026,0.802539,-0.000454,-0.398892,0.672287,1.0
-0.67796,0.734943,0.014172,-0.005356,-0.050013,-0.389553,0.808085,-0.000203,-0.401751,0.674345,1.0
-0.707071,0.707136,0.002642,0.001799,-0.034657,-0.394728,0.871123,3.6e-05,-0.39798,0.674645,1.0
0.70734,-0.702075,-0.050329,-0.065018,-0.015244,-0.45505,0.778445,0.000678,-0.400705,0.663147,1.0
-0.704382,0.709353,-0.025747,-0.000502,-0.039108,-0.373333,0.774643,-0.000694,-0.404599,0.657603,1.0
-0.692221,0.718355,0.021379,-0.06588,0.031211,-0.392414,0.769407,0.006783,-0.39745,0.660783,1.0
-0.704431,0.708044,0.044977,0.02067,-0.037701,-0.414359,0.809246,-0.002274,-0.405603,0.669268,1.0
-0.70641,0.707748,0.00687,0.005505,-0.002386,-0.403015,0.893989,-0.000299,-0.398982,0.673928,1.0
-0.702063,0.71202,-0.008939,-0.00748,-0.006162,-0.424678,0.778156,0.005045,-0.395941,0.662399,0.0
0.707556,-0.699835,-0.062626,-0.075322,0.010455,-0.395744,0.749687,-0.002485,-0.389596,0.637605,0.0
-0.706336,0.707876,0.000484,-0.000393,0.03689,-0.371564,0.8431,0.000488,-0.399538,0.674968,1.0
0.707395,-0.706657,-0.013524,-0.006712,0.017549,-0.388676,0.816017,9.6e-05,-0.398927,0.673981,1.0
-0.696649,0.717376,0.000824,0.007147,-0.038144,-0.367486,0.810509,-0.000339,-0.40038,0.674305,1.0
-0.705544,0.708632,0.005792,0.003922,0.023746,-0.393754,0.860749,0.002156,-0.395241,0.673987,1.0
0.707718,-0.70562,-0.015926,-0.031349,-0.04236,-0.413259,0.792762,0.002151,-0.409915,0.668499,1.0
0.724291,-0.684836,0.079914,0.003925,-0.026417,-0.40983,0.790962,0.007227,-0.425096,0.670311,1.0
-0.680956,0.732271,0.008817,0.000591,-0.045984,-0.308628,0.795756,-0.001149,-0.395554,0.674813,0.0
-0.706484,0.707605,0.013114,0.002041,0.035321,-0.421439,0.777295,-0.004478,-0.390557,0.673402,1.0
-0.706715,0.707405,0.008619,0.007663,-0.035552,-0.41197,0.856428,0.000319,-0.402266,0.674561,1.0
0.870527,-0.457564,-0.161234,-0.08259,-0.0047,-0.394359,0.746899,-0.025481,-0.44392,0.658934,0.0
0.711752,-0.701064,0.042636,0.010033,-0.024233,-0.362761,0.770743,0.000346,-0.405353,0.659114,1.0
0.707011,-0.706813,-0.016915,-0.016253,-0.006744,-0.431859,0.846369,-0.001079,-0.406208,0.672744,1.0
-0.703913,0.710248,0.004488,0.005841,0.020804,-0.359604,0.824391,-0.001158,-0.392716,0.67826,1.0
-0.705627,0.70855,0.006888,0.000476,0.0303,-0.38325,0.810103,0.000469,-0.399754,0.674045,1.0
0.707446,-0.706673,-0.010993,-0.00346,-0.019978,-0.431715,0.782912,0.001382,-0.398296,0.669645,1.0
0.706874,-0.706456,0.033506,0.011232,-0.028831,-0.3735,0.77397,0.002285,-0.401988,0.657644,1.0
-0.673992,0.738654,0.007387,0.008409,-0.035497,-0.40445,0.773795,-0.002383,-0.401148,0.655534,1.0
-0.70496,0.708945,0.017459,0.011127,-0.04139,-0.407543,0.825799,0.000594,-0.404593,0.674537,1.0
0.707177,-0.704595,0.03784,-0.044889,-0.018029,-0.418876,0.776562,0.009908,-0.385298,0.673772,1.0
-0.705512,0.708672,0.004129,0.004554,-0.008387,-0.390986,0.832068,0.001674,-0.39879,0.674922,1.0
-0.706418,0.707794,2.3e-05,0.00033,-0.028493,-0.386794,0.84039,-0.000107,-0.39964,0.67447,1.0
0.733627,-0.674669,-0.076454,-0.027712,0.025448,-0.403275,0.769187,-0.000544,-0.406397,0.652081,0.0
-0.70623,0.707908,-0.004653,-0.009212,0.005523,-0.368671,0.868861,0.002702,-0.391349,0.678998,1.0
-0.703987,0.710164,-0.007237,-0.004164,0.033836,-0.369267,0.730554,-0.189577,-0.38281,0.693973,0.0
-0.701793,0.711,0.012464,0.042548,-0.031014,-0.432885,0.757192,0.001227,-0.398353,0.64123,1.0
-0.700466,0.713645,-0.002783,0.007143,-0.020466,-0.376988,0.806424,-5.4e-05,-0.400161,0.674172,1.0
-0.696928,0.717127,0.000642,0.004422,0.005003,-0.352564,0.808474,-0.000255,-0.398705,0.673572,1.0
-0.692383,0.721116,0.024434,-0.000938,-0.02915,-0.418984,0.823188,0.000171,-0.426891,0.678531,1.0
0.707069,-0.707054,-0.006884,-0.009024,0.028597,-0.374912,0.826262,0.000769,-0.398701,0.674564,1.0
-0.699696,0.71441,-0.001856,0.006377,-0.022043,-0.361921,0.809542,-0.002096,-0.399545,0.674138,1.0
-0.69968,0.714432,0.00063,0.00588,-0.059451,-0.368004,0.807727,-0.007393,-0.394845,0.674115,1.0
-0.681925,0.730991,0.006363,0.024265,-0.003576,-0.400284,0.821599,0.000195,-0.40307,0.674957,1.0
-0.703617,0.708125,0.054701,0.022127,0.016248,-0.425663,0.769453,0.001255,-0.405561,0.650602,1.0
-0.706687,0.707526,-0.0002,0.000611,-0.031624,-0.373574,0.861114,0.000366,-0.399479,0.674816,1.0
-0.707065,0.707143,0.002379,0.001625,-0.060067,-0.397366,0.914931,-0.000345,-0.399914,0.674791,0.0
-0.700171,0.71396,0.004402,0.001648,0.026347,-0.379091,0.809154,0.000743,-0.399497,0.673866,1.0
-0.706711,0.707497,-0.001271,0.002423,-0.038453,-0.387614,0.857885,0.000258,-0.3968,0.674609,1.0
-0.70592,0.707836,0.018289,0.017628,-0.030595,-0.415267,0.834072,-0.000534,-0.406957,0.673386,1.0
-0.701245,0.705144,-0.104705,0.007968,-0.038611,-0.384123,0.73763,0.004365,-0.387709,0.631919,1.0
0.719003,-0.694975,0.003006,-0.005972,-0.067938,-0.420519,0.821221,0.000298,-0.395584,0.67499,0.0
0.709634,-0.704556,-0.00189,-0.003972,0.013772,-0.355666,0.796563,-9.5e-05,-0.399785,0.673619,1.0
-0.680407,0.732222,0.019424,-0.022786,0.000881,-0.39784,0.751176,0.001536,-0.399047,0.633123,1.0
0.70926,-0.704921,-0.006019,-0.000936,0.032109,-0.382255,0.807828,-0.000521,-0.399745,0.674092,1.0
-0.703122,0.711063,0.002831,-0.001263,0.007102,-0.38853,0.834728,0.001753,-0.398845,0.674525,1.0
-0.673062,0.724629,0.081346,-0.123626,0.017093,-0.369652,0.762864,-0.033471,-0.385962,0.670495,1.0
0.702745,-0.699942,-0.089053,-0.091107,-0.012039,-0.446639,0.755209,-0.000586,-0.395837,0.647445,1.0
-0.705436,0.708422,0.012432,0.018556,0.02938,-0.443381,0.83774,0.002436,-0.407933,0.675996,1.0
0.707788,-0.706392,-0.002465,-0.0063,0.064677,-0.366536,0.795041,0.000631,-0.394731,0.675705,1.0
-0.704785,0.708924,0.021585,0.015471,-0.050491,-0.407721,0.820045,0.00036,-0.407299,0.674324,1.0
0.707729,-0.706473,-0.002408,-0.003229,-0.060239,-0.406871,0.925917,-2e-05,-0.399894,0.674909,0.0
-0.705459,0.708734,0.004419,0.00229,0.08182,-0.379991,0.870565,0.041107,-0.403734,0.696308,1.0
-0.699421,0.706495,0.072113,0.080463,0.019711,-0.468797,0.765525,0.001452,-0.399097,0.657882,1.0
-0.682763,0.730098,0.010139,0.026247,0.001353,-0.402573,0.817359,0.004216,-0.404471,0.674959,1.0
0.709631,-0.704426,0.007124,0.012531,0.00424,-0.381743,0.774972,-0.000199,-0.402397,0.657667,1.0
-0.705192,0.708498,0.021635,0.016329,0.0172,-0.427,0.774871,0.000286,-0.401165,0.663497,1.0
-0.706146,0.707892,0.008902,0.012972,0.015271,-0.415034,0.895964,0.001114,-0.398686,0.672843,1.0
0.710863,-0.702523,-0.025819,-0.021646,0.011576,-0.41066,0.816471,0.002335,-0.404607,0.674237,1.0
-0.704359,0.709663,0.00834,0.013719,-0.035533,-0.41208,0.783653,-0.000585,-0.401353,0.66836,1.0
0.709356,-0.704801,0.000812,-0.008331,0.055581,-0.37325,0.801003,0.000477,-0.399198,0.674607,1.0
0.708418,-0.705352,-0.016772,-0.018486,-0.007743,-0.436284,0.821927,-0.00028,-0.40121,0.67197,1.0
0.708074,-0.706135,0.001014,-0.001971,-0.057789,-0.374864,0.81721,-0.000281,-0.399666,0.674189,1.0
0.725895,-0.605553,-0.075361,0.317338,-0.042261,-0.380191,0.732564,0.077088,-0.490712,0.67499,0.0
0.708745,-0.705428,-0.00274,-0.006674,-0.007382,-0.40005,0.830662,0.000209,-0.40064,0.674679,1.0
-0.674838,0.737588,-0.002607,0.02347,-0.038176,-0.394093,0.776471,-0.002401,-0.401348,0.659181,1.0
-0.706158,0.708053,0.001298,-0.00023,-0.091711,-0.360763,0.875505,-0.000886,-0.399801,0.675556,0.0
-0.707107,0.707107,-0.0,-1e-06,-0.011517,-0.378649,0.931118,1e-06,-0.399998,0.67499,0.0
