Ori_x,Ori_y,Ori_z,Ori_w,Pos_x,Pos_y,Pos_z,Obj_Pos_x,Obj_Pos_y,Obj_Pos_z,Label
-1.4e-05,-0.0,1.0,1e-06,0.349491,-0.369156,0.778514,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.007205,-0.319258,1.181764,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.025594,-0.625047,0.785723,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.04289,-0.111351,0.784812,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.202396,-0.354051,0.789457,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.018992,-0.01979,0.785607,-3e-06,-0.4,0.674977,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.0064,0.092363,0.80715,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.007932,-0.515445,0.80563,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.259867,-0.425668,0.803238,-3e-06,-0.4,0.674977,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.014472,-0.110647,0.788887,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.282939,-0.376727,0.785454,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.147431,-0.43976,0.802254,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.008403,-0.403717,0.982009,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.017102,-0.083014,0.799723,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.22279,-0.402404,0.789711,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.004672,-0.383116,0.991475,-3e-06,-0.4,0.674977,1.0
-0.707107,0.707107,1e-05,1e-05,0.008903,-0.142101,0.775172,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.053433,-0.377917,1.100589,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.298534,-0.342061,0.775672,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.009567,-0.51662,0.781385,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.044497,-0.561771,0.778121,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.023306,-0.582318,0.785792,-3e-06,-0.4,0.674977,0.0
0.013326,0.706644,-0.009647,0.707378,0.049463,-0.368452,0.861087,0.003189,-0.403255,0.665437,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.015999,-0.179376,0.777428,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.159305,-0.395033,0.779918,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.023364,-0.355008,1.025064,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.160654,-0.355128,0.814067,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,-0.002932,-0.386563,1.007643,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.490022,-0.379031,0.792887,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.014431,-0.608611,0.790883,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.014183,-0.100724,0.791989,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.223365,-0.423427,0.794985,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.010234,-0.537902,0.792399,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.021035,-0.631806,0.793507,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.001354,-0.37338,1.013206,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.189535,-0.398443,0.780382,-3e-06,-0.4,0.674977,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.018287,-0.123589,0.787474,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.044136,-0.290115,1.094463,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.005412,-0.562108,0.785679,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.017401,-0.752276,0.778443,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.026304,-0.649054,0.785574,-3e-06,-0.4,0.674977,1.0
-0.025086,0.707615,0.028974,0.705559,-0.056171,-0.393249,0.872916,-0.003594,-0.403328,0.653638,0.0
0.707107,0.707107,-1e-05,1e-05,-0.044138,-0.580892,0.77838,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.307233,-0.444582,0.794181,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.001848,-0.402887,1.018699,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.240078,-0.398381,0.794271,-3e-06,-0.4,0.674977,0.0
0.707107,-0.707107,-1e-05,-1e-05,-0.031323,-0.096911,0.785404,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.036355,-0.688774,0.792291,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.25283,-0.362418,0.802057,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.001383,-0.085897,0.78203,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.042442,-0.562538,0.79545,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.105664,-0.406297,0.786549,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.149788,-0.398081,0.779018,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.039369,-0.39307,0.96803,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.032855,-0.401362,0.927407,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.007961,-0.413222,0.990197,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.022011,-0.35469,1.005052,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.023928,-0.637709,0.793974,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.027907,-0.634533,0.791429,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.0142,-0.381373,1.020276,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.040241,-0.641577,0.777213,-3e-06,-0.4,0.674977,1.0
-0.001024,0.706142,0.004892,0.708053,0.01338,-0.364227,0.863873,0.001744,-0.401366,0.666327,1.0
0.707107,-0.707107,-1e-05,-1e-05,-0.004444,-0.278965,0.781098,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.131205,-0.374449,0.788246,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.259664,-0.358961,0.804345,-3e-06,-0.4,0.674977,1.0
0.707107,-0.707107,-1e-05,-1e-05,0.005454,-0.112637,0.787681,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.01182,-0.403396,0.789115,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.012395,-0.579769,0.784834,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,-0.033518,-0.396965,1.147542,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,0.015767,-0.364269,0.936195,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.013904,-0.626676,0.777502,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,0.021377,-0.413111,1.057188,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.134285,-0.403659,0.786872,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.066428,-0.549229,0.793952,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.014638,-0.618795,0.780971,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,-0.00244,-0.701629,0.794595,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,-0.029898,-0.485455,0.782822,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.233027,-0.381822,0.788133,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.027791,-0.375522,1.011981,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.243036,-0.29984,0.795185,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.266661,-0.381044,0.776993,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.03208,-0.568413,0.788857,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,-0.013423,-0.400193,1.017494,-3e-06,-0.4,0.674977,1.0
0.0,0.707107,-0.0,0.707107,0.020701,-0.422786,0.920253,-3e-06,-0.4,0.674977,1.0
1e-06,0.707107,1e-06,0.707107,-0.023069,-0.383934,1.055089,-3e-06,-0.4,0.674977,1.0
-0.0,1.4e-05,1e-06,1.0,-0.111877,-0.428259,0.795105,-3e-06,-0.4,0.674977,0.0
1e-06,0.707107,1e-06,0.707107,-0.003519,-0.336266,1.099368,-3e-06,-0.4,0.674977,0.0
-1.4e-05,-0.0,1.0,1e-06,0.195486,-0.295277,0.788986,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.008787,-0.109064,0.780905,-3e-06,-0.4,0.674977,1.0
-1.4e-05,-0.0,1.0,1e-06,0.224942,-0.358677,0.788081,-3e-06,-0.4,0.674977,1.0
0.707107,0.707107,-1e-05,1e-05,0.003298,-0.407822,0.790725,-3e-06,-0.4,0.674977,0.0
0.707107,0.707107,-1e-05,1e-05,0.024017,-0.560178,0.777921,-3e-06,-0.4,0.674977,0.0
-0.0,1.4e-05,1e-06,1.0,-0.152601,-0.358808,0.800956,-3e-06,-0.4,0.674977,0.0
-0.707107,0.707107,1e-05,1e-05,0.019875,-0.100872,0.779951,-3e-06,-0.4,0.674977,1.0
