Ori_x,Ori_y,Ori_z,Ori_w,Pos_x,Pos_y,Pos_z,Obj_Pos_x,Obj_Pos_y,Obj_Pos_z,Label
-0.706917,0.707293,0.001863,0.000847,-0.021414,-0.410075,0.909196,-0.007769,-0.412522,0.633013,0.0
-0.706894,0.707293,0.003536,0.004959,-7.9e-05,-0.458341,0.844586,-0.05231,-0.421881,0.589352,1.0
0.707444,-0.706734,-0.00412,-0.005675,-0.044072,-0.472781,0.89776,-0.036431,-0.441314,0.613413,1.0
-0.706225,0.70797,0.00334,0.003643,-0.05369,-0.459879,0.865864,-0.036027,-0.451194,0.612869,1.0
-0.701995,0.711953,0.017149,-0.005613,-0.022924,-0.47867,0.817623,-0.011043,-0.462435,0.577335,0.0
0.721628,-0.692268,-0.003733,-0.00202,-0.023083,-0.475039,0.822229,-0.080798,-0.492197,0.565153,1.0
0.707692,-0.706452,-0.006308,-0.007652,4e-05,-0.477968,0.873935,-0.04008,-0.455038,0.613127,1.0
0.72619,-0.687488,0.002831,-0.000805,-0.0194,-0.414497,0.802855,-0.022573,-0.453879,0.52698,0.0
0.70737,-0.706824,-0.003668,-0.003793,0.01072,-0.426426,0.923827,0.008847,-0.342517,0.639684,1.0
0.707098,-0.707085,-0.002435,-0.006149,-0.033625,-0.458412,0.847856,-0.033395,-0.451348,0.584035,1.0
-0.706824,0.707316,0.006799,0.007591,-0.04125,-0.462901,0.872147,-0.048965,-0.438954,0.610154,1.0
-0.707046,0.707154,-0.004256,-0.001038,0.017683,-0.424929,0.845645,-0.032452,-0.422332,0.587183,1.0
-0.706876,0.707337,0.000965,0.000635,-0.089779,-0.396064,0.841992,0.098619,-0.539672,0.733602,0.0
0.708051,-0.706158,0.000539,0.002,0.039246,-0.413021,0.849947,-0.078727,-0.447712,0.643364,1.0
-0.706671,0.707542,0.000859,0.000425,-0.025099,-0.400176,0.93242,-0.025884,-0.446397,0.612823,0.0
0.708152,-0.706022,-0.004242,-0.005909,-0.019332,-0.437579,0.919702,-0.020502,-0.38265,0.644713,1.0
-0.694869,0.719133,0.001948,-0.000516,-0.041067,-0.426521,0.828362,-0.036169,-0.472222,0.565671,1.0
0.708109,-0.706094,-0.002748,-0.002195,-0.009493,-0.449186,0.913285,-0.017217,-0.362272,0.639328,1.0
0.707133,-0.707079,-0.000837,0.001216,-0.019266,-0.399319,0.89504,-0.018272,-0.41024,0.624003,0.0
-0.706765,0.707418,0.005633,0.003249,-0.078998,-0.444791,0.907896,-0.009651,-0.439394,0.620253,0.0
0.707446,-0.706761,0.002141,-0.002312,0.011282,-0.429258,0.843674,-0.033321,-0.411679,0.591206,1.0
-0.7062,0.707998,0.004184,0.001916,-0.004263,-0.425701,0.895143,-0.003327,-0.41958,0.629896,1.0
0.70761,-0.706569,-0.005153,-0.004705,-0.027327,-0.479944,0.893401,-0.02729,-0.453649,0.612191,1.0
-0.704953,0.70915,0.007704,0.009426,0.010024,-0.424816,0.875245,-0.041794,-0.402636,0.640418,1.0
-0.706899,0.707302,-0.001831,-0.003661,-0.032943,-0.484872,0.969565,-0.003968,-0.434458,0.62205,0.0
0.710329,-0.703694,-0.007199,-0.013951,-0.03181,-0.457551,0.821179,-0.092349,-0.446917,0.60686,0.0
-0.706927,0.707254,0.003505,0.005801,0.042643,-0.451734,0.85199,-0.048237,-0.380556,0.601611,0.0
-0.706194,0.708014,0.002254,0.001239,-0.041758,-0.381528,0.893256,-0.054316,-0.468511,0.611046,0.0
-0.705427,0.708684,0.009177,0.007456,-0.030916,-0.474484,0.856179,-0.040749,-0.455819,0.599436,1.0
0.707227,-0.706966,-0.005027,-0.001877,-0.043961,-0.436377,0.885645,-0.036193,-0.42848,0.603307,1.0
0.70758,-0.706632,0.000317,-0.001381,-0.036271,-0.445905,0.964756,-0.05427,-0.471063,0.61242,0.0
-0.70497,0.709196,0.007427,0.001856,-0.00708,-0.424149,0.896015,-0.007949,-0.428965,0.621448,1.0
-0.706998,0.707215,-0.001186,4.6e-05,-0.027651,-0.4245,0.991417,-0.035871,-0.414335,0.60339,0.0
-0.706653,0.707533,0.005059,0.003605,-0.039031,-0.457936,0.884582,-0.037187,-0.43089,0.615307,1.0
-0.707107,0.707107,-0.0,-1e-06,-0.028854,-0.4081,1.023143,-0.035228,-0.448389,0.614701,0.0
-0.706571,0.707581,0.0075,0.005512,-0.026386,-0.408223,0.913977,-0.017579,-0.403237,0.634627,0.0
-0.704196,0.70998,0.005468,0.00272,0.025177,-0.402222,0.859389,0.008604,-0.443162,0.617057,0.0
0.707853,-0.706349,-0.002343,-0.003229,-0.000117,-0.407243,0.901297,-0.008547,-0.382272,0.629686,1.0
-0.682521,0.730853,0.003494,-0.002678,0.007436,-0.389655,0.792288,-0.040251,-0.491926,0.604659,1.0
0.707611,-0.706596,-0.002704,-0.001591,-0.008494,-0.444106,0.876828,-0.036084,-0.422058,0.611986,1.0
0.707809,-0.706393,-0.001921,-0.003389,0.00395,-0.457919,0.90763,-0.034846,-0.404697,0.625477,1.0
-0.706526,0.707631,0.005815,0.006765,-0.05152,-0.472512,0.854797,-0.044607,-0.446562,0.594031,1.0
0.707675,-0.706278,-0.014184,-0.012878,-0.003541,-0.517234,0.848722,-0.032257,-0.428663,0.615039,1.0
0.707659,-0.706539,-0.00197,-0.004243,0.011954,-0.434065,0.918885,-0.010547,-0.378097,0.629116,1.0
-0.705907,0.708223,0.009408,0.00515,-0.030623,-0.453197,0.873163,-0.040658,-0.425538,0.614915,1.0
0.708393,-0.705817,0.000521,-0.001234,-0.051833,-0.559517,0.800725,0.017264,-0.561995,0.664854,1.0
0.70798,-0.706144,-0.006754,-0.008934,-0.079994,-0.42658,0.955178,0.004012,-0.467223,0.664685,1.0
0.707173,-0.706998,-0.0055,-0.005468,0.020098,-0.474752,0.879652,-0.038252,-0.448898,0.613311,1.0
-0.706436,0.70777,0.001001,0.003066,0.045544,-0.434591,0.904524,-0.02487,-0.390454,0.623906,1.0
-0.706799,0.707404,0.003469,0.001996,-0.02603,-0.464483,0.887278,-0.005899,-0.437232,0.610365,0.0
-0.707075,0.707099,0.005485,0.005106,-0.011752,-0.461702,0.869706,-0.045131,-0.43405,0.608818,1.0
-0.706674,0.707485,0.006153,0.006145,-0.005871,-0.44778,0.878896,-0.056108,-0.445446,0.615649,1.0
-0.692585,0.721259,0.007511,0.007433,-0.027534,-0.419879,0.82243,-0.04713,-0.464725,0.563191,1.0
0.708041,-0.706139,-0.004637,-0.004897,-0.051761,-0.48686,0.87003,0.024983,-0.475343,0.639711,1.0
0.707661,-0.706544,-0.001144,-0.003195,-0.003106,-0.429104,0.863335,-0.051508,-0.41407,0.613178,1.0
0.707305,-0.706854,-0.006181,-0.006249,0.007056,-0.397659,0.916634,0.016511,-0.312593,0.643399,1.0
0.707518,-0.706667,-0.003984,-0.004965,-0.022727,-0.472402,0.939587,-0.063287,-0.444018,0.622929,1.0
-0.706088,0.708105,0.004313,0.002986,-0.017563,-0.4275,0.924924,-0.026791,-0.423414,0.629771,0.0
